# Id,Values
33310,4.773
33311,4.650
33312,4.087
33313,3.185
33314,5.618
33315,4.882
33316,3.762
33317,4.116
33318,3.986
33319,4.873
33320,5.539
33321,5.329
33322,3.207
33323,4.671
33324,4.116
33325,3.217
33326,4.715
33327,2.961
33328,5.958
33329,3.185
33330,5.604
33331,4.650
33332,4.947
33333,4.858
33334,5.186
33335,4.903
33336,3.207
33337,5.235
33338,5.784
33339,4.671
33340,4.470
33341,5.381
33342,3.762
33343,5.123
33344,4.094
33345,4.181
33346,3.784
33347,1.756
33348,3.784
33349,4.094
33350,4.847
33351,5.381
33352,3.632
33353,4.873
33354,3.228
33355,3.330
33356,4.882
33357,3.762
33358,5.097
33359,2.221
33360,4.426
33361,3.517
33362,6.338
33363,4.693
33364,3.523
33365,4.658
33366,2.210
33367,4.433
33368,4.339
33369,4.203
33370,3.608
33371,5.278
33372,5.596
33373,4.563
33374,3.539
33375,5.350
33376,3.185
33377,3.886
33378,4.094
33379,4.160
33380,5.191
33381,3.640
33382,3.784
33383,4.873
33384,3.452
33385,4.661
33386,5.381
33387,4.426
33388,5.561
33389,3.828
33390,4.673
33391,5.049
33392,3.207
33393,4.671
33394,5.403
33395,5.256
33396,5.140
33397,4.072
33398,3.452
33399,3.141
33400,4.743
33401,4.318
33402,5.071
33403,4.693
33404,4.925
33405,5.554
33406,3.545
33407,4.671
33408,4.903
33409,4.181
33410,5.149
33411,3.668
33412,4.565
33413,4.116
33414,4.466
33415,3.292
33416,4.218
33417,4.166
33418,4.419
33419,5.823
33420,2.971
33421,6.082
33422,4.094
33423,3.185
33424,4.518
33425,1.168
33426,6.051
33427,5.604
33428,3.762
33429,4.296
33430,5.283
33431,2.170
33432,4.028
33433,5.075
33434,5.308
33435,3.762
33436,5.381
33437,5.162
33438,5.561
33439,5.723
33440,5.337
33441,5.462
33442,4.426
33443,5.171
33444,4.895
33445,4.895
33446,5.769
33447,4.462
33448,3.185
33449,2.519
33450,3.675
33451,4.693
33452,4.903
33453,4.470
33454,4.094
33455,2.491
33456,4.724
33457,4.773
33458,5.105
33459,5.105
33460,5.127
33461,3.762
33462,5.075
33463,5.381
33464,5.539
33465,4.824
33466,5.359
33467,4.433
33468,4.203
33469,3.207
33470,2.276
33471,4.231
33472,4.903
33473,2.853
33474,4.454
33475,5.626
33476,4.094
33477,4.448
33478,1.359
33479,3.560
33480,4.116
33481,6.305
33482,5.049
33483,5.194
33484,4.528
33485,4.231
33486,4.615
33487,6.073
33488,4.715
33489,5.403
33490,6.201
33491,4.404
33492,4.671
33493,4.873
33494,4.650
33495,5.149
33496,3.849
33497,2.502
33498,4.072
33499,2.219
33500,5.140
33501,2.611
33502,3.828
33503,4.116
33504,4.895
33505,3.784
33506,4.426
33507,4.492
33508,4.296
33509,4.138
33510,5.103
33511,4.470
33512,4.426
33513,3.719
33514,3.784
33515,4.181
33516,6.073
33517,3.185
33518,2.853
33519,4.448
33520,6.891
33521,3.493
33522,4.138
33523,4.426
33524,6.073
33525,3.849
33526,5.228
33527,4.470
33528,5.814
33529,4.671
33530,3.675
33531,5.394
33532,5.105
33533,4.153
33534,5.403
33535,3.986
33536,4.072
33537,4.433
33538,3.762
33539,4.296
33540,4.209
33541,4.717
33542,4.218
33543,6.305
33544,3.611
33545,3.936
33546,4.404
33547,4.087
33548,3.640
33549,5.278
33550,4.535
33551,3.575
33552,4.717
33553,4.072
33554,3.207
33555,3.640
33556,4.671
33557,3.740
33558,4.094
33559,3.177
33560,5.256
33561,4.326
33562,5.140
33563,4.181
33564,4.304
33565,4.716
33566,4.218
33567,4.329
33568,3.855
33569,3.632
33570,4.326
33571,3.185
33572,4.203
33573,5.235
33574,3.697
33575,5.626
33576,4.947
33577,3.747
33578,2.221
33579,3.762
33580,5.337
33581,4.993
33582,2.557
33583,2.398
33584,5.811
33585,4.765
33586,3.740
33587,4.261
33588,4.318
33589,4.426
33590,5.858
33591,3.654
33592,2.998
33593,1.582
33594,5.574
33595,4.426
33596,4.671
33597,3.740
33598,4.203
33599,5.149
33600,5.582
33601,5.163
33602,4.693
33603,3.762
33604,5.162
33605,4.786
33606,3.994
33607,5.049
33608,4.650
33609,5.725
33610,3.560
33611,3.408
33612,4.339
33613,4.072
33614,4.007
33615,4.492
33616,4.715
33617,3.740
33618,3.986
33619,3.762
33620,3.632
33621,4.650
33622,5.337
33623,4.087
33624,3.871
33625,4.426
33626,3.762
33627,2.165
33628,3.762
33629,4.341
33630,4.404
33631,4.903
33632,3.221
33633,5.359
33634,4.448
33635,4.094
33636,4.658
33637,3.862
33638,3.964
33639,2.442
33640,5.118
33641,3.719
33642,3.762
33643,4.917
33644,3.654
33645,4.770
33646,7.135
33647,4.903
33648,3.474
33649,3.784
33650,4.960
33651,4.426
33652,3.664
33653,4.404
33654,4.780
33655,4.419
33656,4.319
33657,3.886
33658,5.596
33659,4.736
33660,5.545
33661,4.094
33662,5.097
33663,4.693
33664,4.339
33665,2.387
33666,3.762
33667,4.072
33668,6.073
33669,4.426
33670,5.372
33671,4.007
33672,4.470
33673,7.110
33674,4.231
33675,4.448
33676,7.013
33677,2.853
33678,4.773
33679,2.875
33680,4.072
33681,5.018
33682,3.774
33683,3.719
33684,4.658
33685,6.325
33686,2.268
33687,4.628
33688,5.596
33689,3.539
33690,4.426
33691,3.207
33692,5.071
33693,5.256
33694,6.051
33695,5.552
33696,3.892
33697,5.162
33698,4.903
33699,2.781
33700,5.547
33701,5.430
33702,4.671
33703,4.094
33704,4.715
33705,3.185
33706,3.762
33707,5.207
33708,4.324
33709,6.224
33710,3.855
33711,5.359
33712,5.140
33713,4.994
33714,5.769
33715,4.448
33716,4.563
33717,3.185
33718,4.385
33719,4.448
33720,5.403
33721,5.329
33722,4.882
33723,4.196
33724,4.116
33725,4.939
33726,5.207
33727,5.403
33728,4.426
33729,4.094
33730,3.740
33731,5.574
33732,3.430
33733,4.873
33734,2.829
33735,5.294
33736,4.715
33737,4.404
33738,4.601
33739,4.671
33740,4.094
33741,5.129
33742,3.327
33743,4.903
33744,6.305
33745,5.681
33746,4.426
33747,4.260
33748,5.596
33749,3.076
33750,3.774
33751,4.773
33752,4.318
33753,4.339
33754,6.275
33755,4.492
33756,5.403
33757,4.470
33758,3.496
33759,5.858
33760,4.903
33761,6.305
33762,4.765
33763,4.873
33764,4.339
33765,4.383
33766,3.170
33767,4.492
33768,4.426
33769,5.027
33770,4.873
33771,3.539
33772,4.079
33773,6.244
33774,4.318
33775,2.853
33776,4.925
33777,2.737
33778,3.762
33779,4.253
33780,3.784
33781,5.596
33782,4.404
33783,4.858
33784,4.615
33785,5.149
33786,4.541
33787,1.225
33788,4.650
33789,4.650
33790,4.203
33791,2.268
33792,3.185
33793,2.892
33794,3.049
33795,5.596
33796,3.964
33797,4.160
33798,5.703
33799,4.072
33800,4.925
33801,4.404
33802,5.948
33803,4.138
33804,3.762
33805,4.851
33806,4.917
33807,3.640
33808,5.083
33809,4.218
33810,4.615
33811,3.849
33812,4.116
33813,4.715
33814,4.448
33815,5.162
33816,3.275
33817,2.420
33818,4.072
33819,6.279
33820,4.426
33821,4.671
33822,3.662
33823,4.773
33824,4.404
33825,5.360
33826,5.828
33827,5.350
33828,4.873
33829,5.350
33830,3.886
33831,5.359
33832,6.073
33833,5.626
33834,5.440
33835,3.849
33836,3.740
33837,3.740
33838,3.871
33839,5.225
33840,4.947
33841,5.814
33842,4.903
33843,3.640
33844,3.185
33845,5.604
33846,4.231
33847,3.654
33848,4.650
33849,5.127
33850,3.740
33851,3.762
33852,4.658
33853,3.320
33854,5.127
33855,3.408
33856,5.403
33857,3.640
33858,4.175
33859,3.664
33860,5.582
33861,4.484
33862,4.780
33863,5.140
33864,5.814
33865,4.492
33866,4.895
33867,6.008
33868,3.654
33869,4.448
33870,5.950
33871,5.149
33872,3.740
33873,3.668
33874,4.715
33875,4.448
33876,1.582
33877,4.671
33878,5.127
33879,4.808
33880,4.851
33881,2.276
33882,4.824
33883,4.318
33884,4.329
33885,4.448
33886,3.774
33887,4.686
33888,5.776
33889,5.350
33890,5.596
33891,4.546
33892,4.773
33893,4.203
33894,4.716
33895,3.654
33896,3.430
33897,4.693
33898,4.339
33899,4.318
33900,3.964
33901,4.426
33902,3.228
33903,4.218
33904,4.072
33905,5.690
33906,5.162
33907,3.430
33908,4.895
33909,5.075
33910,3.877
33911,4.094
33912,3.862
33913,5.793
33914,3.430
33915,4.470
33916,4.792
33917,5.741
33918,5.778
33919,4.209
33920,4.160
33921,5.784
33922,4.426
33923,4.895
33924,4.497
33925,4.378
33926,5.171
33927,4.175
33928,2.181
33929,6.283
33930,4.426
33931,4.860
33932,5.681
33933,5.049
33934,3.272
33935,4.925
33936,3.408
33937,3.675
33938,3.774
33939,4.773
33940,3.964
33941,4.016
33942,4.925
33943,5.403
33944,3.185
33945,4.817
33946,4.693
33947,4.448
33948,4.895
33949,5.403
33950,4.218
33951,4.072
33952,5.626
33953,4.318
33954,5.626
33955,4.671
33956,3.408
33957,2.551
33958,5.372
33959,2.221
33960,4.426
33961,4.318
33962,4.072
33963,4.339
33964,5.414
33965,3.185
33966,5.027
33967,4.318
33968,3.445
33969,3.185
33970,2.600
33971,5.271
33972,3.920
33973,5.207
33974,4.550
33975,4.925
33976,6.150
33977,4.824
33978,4.383
33979,2.889
33980,4.671
33981,4.339
33982,3.408
33983,3.784
33984,4.773
33985,3.762
33986,2.744
33987,3.782
33988,4.470
33989,4.656
33990,4.319
33991,3.408
33992,4.116
33993,5.315
33994,3.849
33995,4.715
33996,2.600
33997,4.873
33998,3.539
33999,3.539
34000,5.445
34001,3.762
34002,4.715
34003,3.762
34004,5.604
34005,3.740
34006,4.882
34007,5.027
34008,3.207
34009,5.387
34010,5.337
34011,4.072
34012,5.518
34013,4.593
34014,3.740
34015,4.656
34016,3.654
34017,5.858
34018,3.762
34019,4.404
34020,4.209
34021,4.160
34022,4.448
34023,3.523
34024,4.470
34025,5.127
34026,3.408
34027,4.160
34028,3.640
34029,5.799
34030,4.658
34031,4.426
34032,4.318
34033,6.214
34034,4.122
34035,3.892
34036,7.055
34037,4.693
34038,3.719
34039,5.394
34040,4.094
34041,5.105
34042,5.350
34043,4.426
34044,3.762
34045,4.751
34046,4.873
34047,3.740
34048,3.740
34049,4.203
34050,4.773
34051,4.448
34052,6.688
34053,3.272
34054,5.557
34055,2.491
34056,4.925
34057,5.626
34058,4.072
34059,3.126
34060,4.448
34061,4.072
34062,5.234
34063,6.305
34064,5.986
34065,2.998
34066,6.691
34067,4.650
34068,5.403
34069,3.550
34070,4.426
34071,4.903
34072,4.615
34073,3.762
34074,4.094
34075,4.072
34076,4.673
34077,4.072
34078,3.719
34079,4.426
34080,5.777
34081,3.185
34082,5.071
34083,4.470
34084,7.032
34085,3.221
34086,5.793
34087,3.221
34088,2.719
34089,4.693
34090,4.426
34091,4.094
34092,4.404
34093,5.075
34094,5.381
34095,5.381
34096,4.839
34097,4.319
34098,5.359
34099,6.051
34100,3.185
34101,3.994
34102,5.162
34103,4.903
34104,4.016
34105,4.022
34106,4.470
34107,4.116
34108,3.076
34109,3.228
34110,4.191
34111,4.116
34112,5.359
34113,5.850
34114,2.719
34115,4.404
34116,3.907
34117,3.916
34118,3.762
34119,3.430
34120,4.858
34121,3.851
34122,4.882
34123,4.404
34124,5.049
34125,4.666
34126,5.626
34127,5.403
34128,5.394
34129,4.426
34130,4.218
34131,4.426
34132,4.218
34133,3.052
34134,4.628
34135,4.492
34136,4.187
34137,4.628
34138,4.671
34139,5.229
34140,3.272
34141,5.322
34142,4.967
34143,4.072
34144,3.430
34145,4.882
34146,4.071
34147,4.563
34148,4.448
34149,4.072
34150,4.318
34151,3.774
34152,4.895
34153,3.719
34154,3.762
34155,4.895
34156,3.849
34157,3.784
34158,5.381
34159,4.650
34160,4.448
34161,5.062
34162,4.404
34163,4.028
34164,4.187
34165,3.185
34166,6.334
34167,4.404
34168,3.675
34169,5.149
34170,4.094
34171,4.903
34172,4.650
34173,3.430
34174,4.492
34175,3.740
34176,6.029
34177,4.448
34178,4.072
34179,4.882
34180,3.390
34181,3.523
34182,4.318
34183,5.315
34184,5.329
34185,5.207
34186,4.628
34187,3.430
34188,4.656
34189,5.108
34190,4.160
34191,4.007
34192,6.305
34193,4.895
34194,3.773
34195,4.296
34196,3.190
34197,5.997
34198,4.181
34199,5.127
34200,3.762
34201,4.903
34202,3.517
34203,5.359
34204,4.448
34205,5.858
34206,5.162
34207,4.426
34208,4.426
34209,4.341
34210,4.241
34211,3.892
34212,3.697
34213,4.426
34214,4.318
34215,4.671
34216,4.925
34217,3.762
34218,3.496
34219,4.160
34220,3.986
34221,4.882
34222,4.758
34223,4.913
34224,3.496
34225,4.203
34226,4.793
34227,4.116
34228,5.097
34229,3.762
34230,5.652
34231,3.762
34232,4.404
34233,4.860
34234,5.681
34235,5.626
34236,4.882
34237,4.797
34238,4.925
34239,4.882
34240,4.116
34241,4.882
34242,4.470
34243,2.513
34244,4.231
34245,2.181
34246,4.426
34247,4.404
34248,4.426
34249,5.726
34250,5.381
34251,4.072
34252,5.582
34253,1.135
34254,2.055
34255,3.550
34256,5.179
34257,4.181
34258,3.855
34259,4.448
34260,4.072
34261,5.381
34262,4.492
34263,4.671
34264,4.476
34265,4.426
34266,4.116
34267,5.394
34268,3.668
34269,4.072
34270,5.882
34271,5.162
34272,3.719
34273,4.346
34274,4.628
34275,6.233
34276,6.844
34277,3.539
34278,4.160
34279,5.127
34280,3.986
34281,4.693
34282,3.871
34283,4.470
34284,4.448
34285,5.140
34286,5.127
34287,4.702
34288,4.318
34289,3.762
34290,5.973
34291,4.224
34292,5.118
34293,4.404
34294,4.993
34295,5.403
34296,3.539
34297,6.825
34298,5.149
34299,5.149
34300,4.094
34301,3.207
34302,1.871
34303,5.604
34304,4.094
34305,4.673
34306,4.686
34307,4.824
34308,4.535
34309,5.140
34310,4.673
34311,4.426
34312,4.221
34313,4.882
34314,4.160
34315,5.604
34316,4.339
34317,3.632
34318,5.359
34319,4.220
34320,5.823
34321,3.654
34322,5.350
34323,5.049
34324,3.986
34325,3.327
34326,3.762
34327,4.650
34328,4.122
34329,5.239
34330,6.051
34331,5.027
34332,3.207
34333,6.735
34334,4.947
34335,4.448
34336,4.470
34337,4.528
34338,4.541
34339,5.725
34340,3.408
34341,5.229
34342,3.539
34343,5.105
34344,3.276
34345,3.221
34346,4.903
34347,4.903
34348,3.452
34349,5.403
34350,5.337
34351,4.426
34352,3.170
34353,4.671
34354,4.094
34355,3.207
34356,5.832
34357,3.762
34358,4.470
34359,4.426
34360,3.929
34361,5.227
34362,5.071
34363,4.072
34364,4.650
34365,4.563
34366,5.858
34367,3.430
34368,4.318
34369,5.105
34370,4.160
34371,2.276
34372,2.723
34373,3.762
34374,4.072
34375,4.492
34376,4.695
34377,4.072
34378,5.097
34379,3.739
34380,3.113
34381,5.596
34382,3.774
34383,3.719
34384,3.762
34385,4.404
34386,5.018
34387,3.806
34388,6.412
34389,4.072
34390,4.160
34391,5.457
34392,4.060
34393,5.403
34394,4.492
34395,5.359
34396,4.795
34397,4.231
34398,4.007
34399,5.135
34400,4.448
34401,4.116
34402,4.426
34403,4.131
34404,1.712
34405,5.162
34406,5.171
34407,3.762
34408,4.448
34409,4.448
34410,5.750
34411,3.871
34412,4.175
34413,5.550
34414,4.116
34415,4.671
34416,5.140
34417,4.671
34418,3.936
34419,4.650
34420,2.834
34421,3.221
34422,2.719
34423,4.671
34424,3.762
34425,4.860
34426,4.311
34427,5.075
34428,4.469
34429,4.550
34430,5.561
34431,3.654
34432,4.404
34433,4.671
34434,4.218
34435,4.628
34436,3.185
34437,5.560
34438,3.849
34439,3.719
34440,3.640
34441,5.596
34442,5.526
34443,4.404
34444,4.671
34445,5.858
34446,5.403
34447,3.640
34448,4.671
34449,3.762
34450,3.199
34451,3.221
34452,4.563
34453,3.871
34454,4.203
34455,3.936
34456,4.383
34457,4.671
34458,3.806
34459,5.227
34460,5.755
34461,5.083
34462,5.337
34463,4.448
34464,6.074
34465,3.539
34466,4.160
34467,4.492
34468,4.348
34469,5.127
34470,2.470
34471,4.318
34472,3.452
34473,3.640
34474,3.430
34475,5.118
34476,4.196
34477,4.411
34478,4.650
34479,3.272
34480,3.892
34481,5.011
34482,3.907
34483,2.944
34484,3.408
34485,3.762
34486,2.210
34487,3.762
34488,4.903
34489,4.882
34490,3.272
34491,3.762
34492,3.828
34493,4.925
34494,4.339
34495,4.181
34496,4.094
34497,4.360
34498,5.394
34499,3.207
34500,4.470
34501,4.470
34502,5.403
34503,3.632
34504,4.275
34505,5.767
34506,5.858
34507,3.762
34508,4.072
34509,4.803
34510,6.073
34511,4.658
34512,4.448
34513,4.448
34514,2.853
34515,3.740
34516,4.426
34517,4.862
34518,5.626
34519,4.671
34520,4.873
34521,4.318
34522,2.853
34523,4.426
34524,5.140
34525,3.523
34526,3.632
34527,4.773
34528,2.066
34529,5.652
34530,2.853
34531,6.225
34532,5.596
34533,4.028
34534,3.740
34535,3.762
34536,5.582
34537,5.171
34538,5.142
34539,4.470
34540,4.116
34541,4.743
34542,4.903
34543,4.296
34544,4.116
34545,4.693
34546,4.895
34547,4.318
34548,6.167
34549,4.441
34550,2.551
34551,4.094
34552,5.350
34553,4.903
34554,4.628
34555,3.632
34556,4.426
34557,4.615
34558,4.072
34559,3.762
34560,4.693
34561,3.430
34562,4.650
34563,6.305
34564,5.561
34565,5.207
34566,5.626
34567,4.426
34568,1.002
34569,4.650
34570,3.611
34571,4.784
34572,4.407
34573,4.231
34574,4.873
34575,4.895
34576,3.762
34577,4.550
34578,4.795
34579,4.671
34580,3.762
34581,3.272
34582,4.426
34583,4.183
34584,4.650
34585,5.403
34586,5.239
34587,2.774
34588,3.630
34589,3.871
34590,3.185
34591,5.075
34592,5.360
34593,4.671
34594,4.903
34595,3.517
34596,4.939
34597,4.209
34598,3.877
34599,4.072
34600,4.218
34601,4.448
34602,6.225
34603,4.470
34604,4.858
34605,4.715
34606,4.448
34607,3.762
34608,4.404
34609,4.296
34610,4.903
34611,5.858
34612,5.127
34613,4.426
34614,4.094
34615,5.734
34616,5.626
34617,4.426
34618,4.895
34619,2.961
34620,3.286
34621,3.828
34622,4.296
34623,3.517
34624,4.318
34625,3.784
34626,4.992
34627,3.762
34628,5.267
34629,4.650
34630,3.452
34631,4.361
34632,5.359
34633,3.430
34634,5.220
34635,4.339
34636,2.398
34637,4.218
34638,5.097
34639,3.675
34640,3.430
34641,4.520
34642,5.097
34643,4.326
34644,4.715
34645,5.350
34646,3.221
34647,4.470
34648,3.091
34649,3.539
34650,3.774
34651,3.207
34652,3.762
34653,4.060
34654,5.596
34655,5.403
34656,4.448
34657,4.650
34658,5.350
34659,5.278
34660,3.899
34661,4.671
34662,6.073
34663,4.671
34664,4.072
34665,3.882
34666,4.209
34667,4.116
34668,4.693
34669,4.426
34670,4.283
34671,3.474
34672,4.758
34673,4.628
34674,4.426
34675,5.596
34676,4.094
34677,4.947
34678,3.221
34679,4.253
34680,3.430
34681,5.027
34682,4.982
34683,4.007
34684,4.563
34685,5.162
34686,4.404
34687,4.383
34688,4.271
34689,5.234
34690,4.094
34691,5.806
34692,7.081
34693,5.769
34694,4.715
34695,5.626
34696,3.762
34697,4.441
34698,4.116
34699,3.762
34700,3.539
34701,2.883
34702,4.426
34703,3.185
34704,4.903
34705,4.650
34706,5.105
34707,4.507
34708,3.452
34709,3.762
34710,2.889
34711,6.680
34712,4.426
34713,4.296
34714,4.661
34715,5.769
34716,4.939
34717,5.747
34718,5.162
34719,4.094
34720,5.806
34721,4.611
34722,3.762
34723,5.097
34724,4.094
34725,2.845
34726,5.561
34727,5.725
34728,3.740
34729,6.305
34730,7.565
34731,4.231
34732,2.276
34733,6.305
34734,5.140
34735,4.426
34736,4.116
34737,3.719
34738,4.628
34739,6.825
34740,4.339
34741,3.855
34742,4.917
34743,4.448
34744,4.361
34745,3.828
34746,5.858
34747,2.823
34748,4.028
34749,4.851
34750,5.337
34751,5.445
34752,3.630
34753,4.224
34754,4.433
34755,3.937
34756,4.693
34757,3.382
34758,4.427
34759,4.348
34760,4.203
34761,4.426
34762,4.448
34763,5.626
34764,3.675
34765,4.094
34766,3.382
34767,4.507
34768,4.426
34769,5.403
34770,4.903
34771,4.858
34772,4.296
34773,4.433
34774,5.140
34775,5.858
34776,4.282
34777,3.877
34778,4.318
34779,3.871
34780,4.873
34781,4.860
34782,3.986
34783,4.426
34784,3.408
34785,3.430
34786,3.828
34787,3.185
34788,4.072
34789,4.283
34790,2.398
34791,4.426
34792,5.626
34793,5.083
34794,4.492
34795,3.914
34796,4.997
34797,5.149
34798,4.072
34799,3.864
34800,4.094
34801,4.492
34802,3.719
34803,5.018
34804,3.784
34805,3.270
34806,5.823
34807,5.171
34808,4.448
34809,5.480
34810,5.359
34811,5.329
34812,4.339
34813,3.161
34814,4.094
34815,5.858
34816,4.404
34817,4.426
34818,1.712
34819,4.528
34820,3.517
34821,5.002
34822,4.094
34823,4.448
34824,3.762
34825,4.448
34826,4.318
34827,4.448
34828,4.051
34829,4.925
34830,4.094
34831,5.049
34832,2.053
34833,3.762
34834,5.097
34835,4.830
34836,2.823
34837,4.426
34838,4.160
34839,5.381
34840,5.604
34841,4.448
34842,4.671
34843,3.640
34844,3.185
34845,4.116
34846,4.492
34847,4.426
34848,5.561
34849,5.105
34850,5.755
34851,3.185
34852,4.138
34853,5.626
34854,4.541
34855,2.274
34856,4.072
34857,4.765
34858,4.492
34859,4.903
34860,4.895
34861,4.607
34862,4.181
34863,3.740
34864,5.618
34865,3.762
34866,5.858
34867,5.882
34868,6.224
34869,1.734
34870,4.925
34871,4.917
34872,4.966
34873,5.604
34874,4.867
34875,3.517
34876,4.628
34877,4.160
34878,3.207
34879,3.185
34880,5.196
34881,4.448
34882,3.155
34883,2.723
34884,5.626
34885,4.507
34886,4.650
34887,3.185
34888,3.837
34889,4.318
34890,4.650
34891,3.784
34892,5.604
34893,4.671
34894,2.853
34895,6.106
34896,4.094
34897,5.719
34898,3.684
34899,4.550
34900,4.795
34901,3.997
34902,3.871
34903,3.250
34904,4.404
34905,4.470
34906,3.774
34907,4.072
34908,5.171
34909,3.828
34910,5.049
34911,4.650
34912,3.964
34913,3.986
34914,4.339
34915,4.673
34916,4.765
34917,3.740
34918,6.029
34919,4.218
34920,3.762
34921,3.986
34922,4.628
34923,4.448
34924,6.305
34925,6.224
34926,4.882
34927,4.541
34928,1.193
34929,4.507
34930,5.331
34931,4.650
34932,4.094
34933,1.893
34934,5.403
34935,5.736
34936,5.858
34937,2.551
34938,5.149
34939,4.786
34940,4.426
34941,3.719
34942,5.725
34943,4.187
34944,4.072
34945,2.853
34946,4.702
34947,4.326
34948,4.651
34949,5.858
34950,5.162
34951,3.762
34952,3.430
34953,4.693
34954,4.650
34955,3.784
34956,1.806
34957,3.864
34958,4.658
34959,3.806
34960,2.497
34961,4.925
34962,5.553
34963,5.149
34964,4.650
34965,4.448
34966,6.051
34967,3.654
34968,5.171
34969,4.882
34970,4.630
34971,4.947
34972,2.823
34973,3.883
34974,4.426
34975,5.337
34976,3.539
34977,4.404
34978,4.448
34979,4.203
34980,2.668
34981,3.784
34982,5.075
34983,3.862
34984,4.715
34985,4.094
34986,4.773
34987,4.628
34988,5.308
34989,5.582
34990,2.666
34991,4.947
34992,4.426
34993,3.762
34994,4.895
34995,3.719
34996,4.426
34997,5.049
34998,6.244
34999,4.404
35000,5.350
35001,5.403
35002,3.221
35003,5.049
35004,3.207
35005,5.105
35006,4.160
35007,3.255
35008,4.650
35009,3.762
35010,4.541
35011,4.903
35012,4.448
35013,4.318
35014,3.740
35015,2.853
35016,4.361
35017,3.784
35018,4.550
35019,6.441
35020,5.626
35021,4.196
35022,4.426
35023,4.437
35024,4.404
35025,5.162
35026,5.218
35027,5.814
35028,5.789
35029,3.862
35030,4.326
35031,5.381
35032,5.488
35033,3.762
35034,3.207
35035,3.762
35036,3.430
35037,4.094
35038,4.563
35039,5.140
35040,5.342
35041,3.762
35042,4.895
35043,5.878
35044,4.584
35045,3.986
35046,3.662
35047,3.452
35048,5.127
35049,4.383
35050,5.097
35051,2.500
35052,4.318
35053,4.448
35054,5.171
35055,4.765
35056,4.895
35057,4.492
35058,4.231
35059,5.372
35060,4.326
